open_time,open,high,low,close,volume,funding_rate
1577941200000,96.76857322714947,97.37274606194954,96.62982592117991,97.00128599156471,44309.6486702951,4.5775e-06
1577944800000,97.00128599156471,96.35418001627345,95.73797574241316,96.0460778793433,13851.352433504477,4.5775e-06
1577948400000,96.0460778793433,96.12486985971256,95.60423796631206,95.8645539130123,12298.793260473873,4.5775e-06
1577952000000,95.8645539130123,96.06071958563606,95.40163910485204,95.73117934524404,22481.295334498704,1.25e-05
1577955600000,95.73117934524404,96.60097215012064,95.93821156561673,96.26959185786868,34791.3162424391,1.25e-05
1577959200000,96.26959185786868,96.857902331693,96.13362266550573,96.49576249859936,26276.407019839884,1.25e-05
1577962800000,96.49576249859936,97.13725287365452,96.58007101238236,96.85866194301845,7368.309968250757,1.25e-05
1577966400000,96.85866194301845,96.69529617326609,95.79807487179164,96.24668552252886,28620.241723606425,1.25e-05
1577970000000,96.24668552252886,96.54082109595836,95.74166657006144,96.14124383300992,14555.947548939654,1.25e-05
1577973600000,96.14124383300992,97.173773797013,96.6608489351403,96.91731136607665,22358.13175485764,1.25e-05
1577977200000,96.91731136607665,98.64940910808625,98.14107824339035,98.3952436757383,31026.706061201287,1.25e-05
1577980800000,98.3952436757383,97.64674659627822,96.7204219141432,97.1835842552107,46805.48507300278,1.3e-07
1577984400000,97.1835842552107,98.88922968747174,98.48236693996132,98.68579831371652,20170.393632714866,1.3e-07
1577988000000,98.68579831371652,100.34127465645824,99.7446671907286,100.04297092359342,20671.85198049729,1.3e-07
1577991600000,100.04297092359342,101.13822402629684,100.55747023541348,100.84784713085516,22186.55255740232,1.3e-07
1577995200000,100.84784713085516,101.37379420780952,100.89645159705157,101.13512290243054,32276.43046063491,1.3e-07
1577998800000,101.13512290243054,101.2668993970874,100.40970086555564,100.83830013132152,10430.169049481216,1.3e-07
1578002400000,100.83830013132152,102.75918275758836,101.92037688385554,102.33977982072196,14969.161158866928,1.3e-07
1578006000000,102.33977982072196,104.86604822757836,103.90709339318472,104.38657081038154,7717.40984337009,1.3e-07
1578009600000,104.38657081038154,106.92578438411654,105.6852920329724,106.30553820854448,43140.73667302,-2.08e-06
1578013200000,106.30553820854448,108.00441257342098,107.4642759250255,107.73434424922324,22346.11647613448,-2.08e-06
1578016800000,107.73434424922324,108.47258401452324,107.81077734646388,108.14168068049356,17998.721965050398,-2.08e-06
1578020400000,108.14168068049356,107.12032857794186,106.60810769195086,106.86421813494636,37786.12118381256,-2.08e-06
1578024000000,106.86421813494636,107.12484063363829,106.63682415720533,106.8808323954218,16440.89016200198,-2.08e-06
1578027600000,106.8808323954218,108.26092800529078,106.95168297916643,107.6063054922286,21332.8859269836,-2.08e-06
1578031200000,107.6063054922286,106.56396077451085,105.93621449504462,106.25008763477771,34087.38754052969,-2.08e-06
1578034800000,106.25008763477771,106.97186724193324,106.41227663801982,106.69207193997651,17592.902762264537,-2.08e-06
1578038400000,106.69207193997651,107.76044820133488,106.58579591972736,107.17312206053111,37032.27307203334,-1.94125e-06
1578042000000,107.17312206053111,108.42781150379594,107.45875139141002,107.94328144760298,36689.74422491238,-1.94125e-06
1578045600000,107.94328144760298,107.14251389913336,106.24544628799448,106.69398009356392,19730.96045564073,-1.94125e-06
1578049200000,106.69398009356392,106.2981148844941,105.72491335917084,106.01151412183248,22076.8923680042,-1.94125e-06
1578052800000,106.01151412183248,106.17417822012013,104.9677472863859,105.570962753253,28551.33375964112,-1.94125e-06
1578056400000,105.570962753253,104.73798476624874,103.99013046395685,104.3640576151028,16501.677704175603,-1.94125e-06
1578060000000,104.3640576151028,106.72724165351951,105.70566386792416,106.21645276072184,11317.006434919753,-1.94125e-06
1578063600000,106.21645276072184,106.01668851591846,105.4076279128919,105.71215821440518,24858.8855369736,-1.94125e-06
1578067200000,105.71215821440518,106.37956957671416,105.78384236510576,106.08170597090997,16304.80043979546,-1.94125e-06
1578070800000,106.08170597090997,106.4184052813336,105.23944631193947,105.82892579663654,15899.584591132048,1.25e-05
1578074400000,105.82892579663654,107.84320731733038,107.23587648422892,107.53954190077964,18178.639688156127,1.25e-05
1578078000000,107.53954190077964,109.26789540599668,108.71343134181308,108.99066337390488,13421.96808096024,1.25e-05
1578081600000,108.99066337390488,110.04260382690089,109.36757226605404,109.70508804647746,17173.757037780688,1.25e-05
1578085200000,109.70508804647746,107.8296930850263,106.84156577702365,107.33562943102496,7929.137758645242,1.25e-05
1578088800000,107.33562943102496,107.98657753817804,106.8393625306167,107.41297003439738,35790.34381915993,1.25e-05
1578092400000,107.41297003439738,108.65991166329034,107.6830601916148,108.17148592745257,20946.31396802457,1.25e-05
1578096000000,108.17148592745257,109.71287701861765,108.85674430233146,109.28481066047456,15341.001080226342,1.25e-05
1578099600000,109.28481066047456,108.85977579478636,108.40690144153686,108.6333386181616,15489.88694175044,1.25e-05
1578103200000,108.6333386181616,111.32250931714368,109.98333152196952,110.6529204195566,28565.869097181,1.25e-05
1578106800000,110.6529204195566,109.502256236018,108.94428680247124,109.22327151924462,21155.359586183546,1.25e-05
1578110400000,109.22327151924462,108.81777539898836,108.23185742935333,108.52481641417084,23244.207643243008,1.25e-05
1578114000000,108.52481641417084,109.97180686881605,109.16068881093688,109.56624783987648,9660.756592055171,1.25e-05
1578117600000,109.56624783987648,109.963526157205,109.32034288033395,109.64193451876947,12562.07674255908,1.25e-05
1578121200000,109.64193451876947,112.24358367896752,111.5202142453486,111.88189896215806,28528.77284735272,1.25e-05
1578124800000,111.88189896215806,112.4756488007901,111.7552263917284,112.11543759625926,23077.794007360044,1.05e-07
1578128400000,112.11543759625926,111.72572413396487,111.13438759888544,111.43005586642516,60472.92562004642,1.05e-07
1578132000000,111.43005586642516,111.32070521931352,110.74396304152891,111.03233413042122,16538.9222840952,1.05e-07
1578135600000,111.03233413042122,110.35095938365464,109.34776577973372,109.84936258169418,29472.93591629627,1.05e-07
1578139200000,109.84936258169418,108.74345106064855,108.20946972235927,108.47646039150392,10831.777201556331,1.05e-07
1578142800000,108.47646039150392,109.48549035236748,108.88311605726216,109.18430320481482,9792.805668456962,1.05e-07
1578146400000,109.18430320481482,110.39934071940432,109.28597694044792,109.84265882992612,16434.24665458888,1.05e-07
1578150000000,109.84265882992612,111.70835591318232,110.88391943769504,111.29613767543869,14344.94881642393,1.05e-07
1578153600000,111.29613767543869,110.7621049326914,110.20098604046817,110.48154548657978,14339.57239243686,9.23375e-06
1578157200000,110.48154548657978,112.97390681342884,111.798137651338,112.38602223238344,24190.31047438696,9.23375e-06
1578160800000,112.38602223238344,112.44811029250276,111.723724156283,112.08591722439289,20956.95360076995,9.23375e-06
1578164400000,112.08591722439289,114.22142083904528,113.55327372258746,113.88734728081636,20669.68977953077,9.23375e-06
1578168000000,113.88734728081636,114.0531338266946,112.7832769160311,113.41820537136284,40567.160010242646,9.23375e-06
1578171600000,113.41820537136284,113.17213773378936,112.04708862999544,112.6096131818924,24613.43085735849,9.23375e-06
1578175200000,112.6096131818924,113.16437142325,112.66328382423106,112.91382762374052,10902.253051085969,9.23375e-06
1578178800000,112.91382762374052,114.48493387010176,113.72972032072693,114.10732709541432,33693.07729684182,9.23375e-06
1578182400000,114.10732709541432,114.664215815033,113.96390284760284,114.31405933131794,30657.095805730343,1.25e-05
1578186000000,114.31405933131794,113.98046554760622,113.35834434655192,113.66940494707907,16141.999830602968,1.25e-05
1578189600000,113.66940494707907,112.59342029953358,111.76149969740077,112.17745999846716,31979.308637869635,1.25e-05
1578193200000,112.17745999846716,111.05217569012756,110.22454764695615,110.63836166854186,30403.5768832396,1.25e-05
1578196800000,110.63836166854186,111.5331950295237,110.90313167516894,111.21816335234632,16435.531637812706,1.25e-05
1578200400000,111.21816335234632,112.92656050339671,111.76711196158466,112.34683623249067,18617.15232154472,1.25e-05
1578204000000,112.34683623249067,112.63565497531089,111.73403047441847,112.18484272486468,34158.03094865213,1.25e-05
1578207600000,112.18484272486468,111.70050639429992,110.31593164692768,111.0082190206138,10327.394907091824,1.25e-05
1578211200000,111.0082190206138,112.35175601963674,111.65626198725258,112.00400900344464,18888.591017701925,1.25e-05
1578214800000,112.00400900344464,110.86536987314844,110.33698299791315,110.60117643553082,11258.252173071203,1.25e-05
1578218400000,110.60117643553082,110.4856709088193,109.1888994311122,109.83728516996575,10400.001243055323,1.25e-05
1578222000000,109.83728516996575,111.00540932161974,110.08183714970473,110.54362323566222,25703.02907875322,1.25e-05
1578225600000,110.54362323566222,108.65538184173188,107.55587967929952,108.1056307605157,85291.9147887747,1.25e-05
1578229200000,108.1056307605157,108.94932230170151,108.14234368916098,108.54583299543124,82890.7324847933,1.25e-05
1578232800000,108.54583299543124,108.48542693090197,107.39038118457228,107.93790405773711,67051.30781155017,1.25e-05
1578236400000,107.93790405773711,108.38935249499436,107.76571968911584,108.0775360920551,20551.07275994105,1.25e-05
1578240000000,108.0775360920551,108.37675828432856,107.6579457521312,108.01735201822989,9505.607174907678,1.25e-05
1578243600000,108.01735201822989,108.68234027540636,107.83274123327278,108.25754075433956,55666.843944007735,1.25e-05
1578247200000,108.25754075433956,109.25859167436,108.80831453767478,109.0334531060174,14360.06317960266,1.25e-05
1578250800000,109.0334531060174,108.55429170858038,107.90840422131708,108.23134796494872,51533.06404664138,1.25e-05
1578254400000,108.23134796494872,110.31550594247264,109.28896033002032,109.80223313624649,20036.940002965377,1.25e-05
1578258000000,109.80223313624649,111.02395978994556,110.2250892015362,110.62452449574089,21000.05608108572,1.25e-05
1578261600000,110.62452449574089,111.90650976790278,111.26181630423002,111.5841630360664,24278.826479408577,1.25e-05
1578265200000,111.5841630360664,113.32968053304104,112.49861403688767,112.91414728496436,24865.800123883742,1.25e-05
1578268800000,112.91414728496436,114.23209875216476,113.42734263675322,113.829720694459,26715.11577018898,1.25e-05
1578272400000,113.829720694459,115.20707624655614,114.42804526255117,114.81756075455364,8169.836302533744,1.25e-05
1578276000000,114.81756075455364,115.47577488882835,114.37896807978044,114.9273714843044,32299.640551161025,1.25e-05
1578279600000,114.9273714843044,113.87832733107884,112.76551721114092,113.32192227110988,19987.82034726969,1.25e-05
1578283200000,113.32192227110988,113.96479640609904,112.41845542675304,113.19162591642602,27564.772688817822,1.25e-05
1578286800000,113.19162591642602,112.74328740387386,111.94953174744136,112.3464095756576,21218.27537386493,1.25e-05
1578290400000,112.3464095756576,111.08184878223646,110.48111356955278,110.7814811758946,17595.4179127178,1.25e-05
1578294000000,110.7814811758946,111.33936537013398,110.84140498658334,111.09038517835866,33221.885664529895,1.25e-05
1578297600000,111.09038517835866,110.82721712195476,110.13811850979135,110.48266781587304,28857.15978668444,1.25e-05
1578301200000,110.48266781587304,109.76492807184596,108.98031794124434,109.37262300654515,28601.88599805721,1.25e-05
1578304800000,109.37262300654515,108.67398473079588,107.84490230740576,108.2594435191008,25116.835559327923,1.25e-05
1578308400000,108.2594435191008,108.99911557860716,108.14515032682654,108.57213295271686,14196.401609528231,1.25e-05
1578312000000,108.57213295271686,109.64874637154242,108.31934276743848,108.98404456949044,23030.093098516543,1.25e-05
1578315600000,108.98404456949044,110.9258173603225,109.98812987751003,110.45697361891628,12447.881320922605,1.25e-05
1578319200000,110.45697361891628,110.99887484141512,109.92851615142776,110.46369549642144,34291.47337944745,1.25e-05
1578322800000,110.46369549642144,111.98197906993568,111.303805822406,111.64289244617083,9626.620526142338,1.25e-05
1578326400000,111.64289244617083,113.70391984372117,112.78027121803233,113.24209553087674,15672.132326340552,1.25e-05
1578330000000,113.24209553087674,115.00875418566989,114.14124381080386,114.57499899823686,4361.331627356155,1.25e-05
1578333600000,114.57499899823686,112.15606964162777,111.68219610467824,111.919132873153,11535.863074654648,1.25e-05
1578337200000,111.919132873153,113.92131499544726,112.72950614861946,113.32541057203336,20810.785793305982,1.25e-05
1578340800000,113.32541057203336,114.37246986494311,113.09490033770132,113.73368510132222,16837.47354973903,1.25e-05
1578344400000,113.73368510132222,114.73206921629485,113.74697912099712,114.23952416864596,16539.488307845128,1.25e-05
1578348000000,114.23952416864596,115.13744470790373,114.23722713025496,114.68733591907932,47511.66401803801,1.25e-05
1578351600000,114.68733591907932,115.54915001530878,114.75120761911757,115.15017881721316,20976.50974282969,1.25e-05
1578355200000,115.15017881721316,116.24888382719548,114.834474025684,115.54167892643974,14793.087904768005,1.25e-05
1578358800000,115.54167892643974,115.5198830219152,114.78162821686864,115.1507556193919,16144.826329126365,1.25e-05
1578362400000,115.1507556193919,113.32042628661227,112.68816562678634,113.00429595669932,29720.22322103545,1.25e-05
1578366000000,113.00429595669932,113.41199848058233,112.3957278210586,112.90386315082046,17364.282454320473,1.25e-05
1578369600000,112.90386315082046,112.30844437770293,111.73647173210686,112.02245805490487,16122.314128836668,1.25e-05
1578373200000,112.02245805490487,113.7090756605303,112.81430924883028,113.2616924546803,29794.06804372564,1.25e-05
1578376800000,113.2616924546803,113.41788252717066,112.49750081358654,112.9576916703786,21422.223555985187,1.25e-05
1578380400000,112.9576916703786,113.55443700848198,112.59483406690184,113.0746355376919,13570.942062937944,1.25e-05
1578384000000,113.0746355376919,112.66211197816872,111.61877211654144,112.14044204735508,30535.353489421017,1.25e-05
1578387600000,112.14044204735508,111.92644609754944,111.2567605166162,111.59160330708282,25140.649660592568,1.25e-05
1578391200000,111.59160330708282,112.07014388200272,111.13196031660492,111.6010520993038,22407.537328155293,1.25e-05
1578394800000,111.6010520993038,110.33186527152256,109.62333841958387,109.97760184555322,34635.85917037661,1.25e-05
1578398400000,109.97760184555322,110.55218950206113,110.10950999337732,110.33084974771924,44887.796169091685,1.25e-05
1578402000000,110.33084974771924,110.51711623106988,109.95473648153936,110.23592635630462,33238.538843787246,1.25e-05
1578405600000,110.23592635630462,109.191710933562,108.72497967791844,108.95834530574022,29712.284422186272,1.25e-05
1578409200000,108.95834530574022,106.75961302981976,106.03565232289988,106.39763267635982,19335.82692986095,1.25e-05
1578412800000,106.39763267635982,107.28427668848938,106.64832697699232,106.96630183274084,14721.51785617132,1.25e-05
1578416400000,106.96630183274084,107.11877666932172,106.22080767855756,106.66979217393964,49193.439259660176,1.25e-05
1578420000000,106.66979217393964,106.34236233697868,105.9119420439918,106.12715219048523,18515.81500043673,1.25e-05
1578423600000,106.12715219048523,106.4245996847367,105.37140268919862,105.89800118696766,19312.14014010284,1.25e-05
1578427200000,105.89800118696766,108.14122738880678,107.58029288083296,107.86076013481988,32350.72661463007,1.25e-05
1578430800000,107.86076013481988,108.13729087680268,107.51995186746495,107.8286213721338,34317.91838460768,1.25e-05
1578434400000,107.8286213721338,108.2356832554703,107.65161427115616,107.94364876331323,25967.13423419251,1.25e-05
1578438000000,107.94364876331323,106.67736652166812,106.06582657739946,106.3715965495338,31249.81438928068,1.25e-05
1578441600000,106.3715965495338,108.67865930849126,107.6414207118835,108.16004001018736,30818.459363675145,1.56425e-05
1578445200000,108.16004001018736,109.70361588740096,108.65397467441711,109.17879528090904,22323.627066822068,1.56425e-05
1578448800000,109.17879528090904,111.07771679777154,109.66622409338687,110.3719704455792,25456.014785885225,1.56425e-05
1578452400000,110.3719704455792,110.81893901453628,110.07443588774292,110.4466874511396,40378.5318151493,1.56425e-05
1578456000000,110.4466874511396,111.73762665954338,111.23447667405424,111.48605166679882,31021.35672509236,1.56425e-05
1578459600000,111.48605166679882,112.38429713909105,111.4612147447481,111.92275594191958,30544.264994327197,1.56425e-05
1578463200000,111.92275594191958,112.94666804326717,112.32070596038268,112.63368700182492,11057.439832980428,1.56425e-05
1578466800000,112.63368700182492,113.0997796276267,111.87000351042028,112.48489156902347,22313.187252088657,1.56425e-05
1578470400000,112.48489156902347,111.21870641428777,110.50393029329965,110.86131835379368,28286.26371701248,1.25e-05
1578474000000,110.86131835379368,112.45299767182424,111.60742510482268,112.03021138832344,10218.593094043186,1.25e-05
1578477600000,112.03021138832344,110.31770457442562,109.49287282610835,109.905288700267,32143.198540597023,1.25e-05
1578481200000,109.905288700267,110.05288426518638,109.27478031419444,109.6638322896904,21507.714795481803,1.25e-05
1578484800000,109.6638322896904,110.0424131137859,108.88091576104132,109.4616644374136,25593.725067081832,1.25e-05
1578488400000,109.4616644374136,108.62451155117634,108.07095125432365,108.34773140275,16856.706307697517,1.25e-05
1578492000000,108.34773140275,109.558776424811,108.5129877348934,109.0358820798522,8513.564855350287,1.25e-05
1578495600000,109.0358820798522,109.14879092676472,108.5300794303527,108.83943517855872,14304.210798043245,1.25e-05
1578499200000,108.83943517855872,108.86577976758753,107.90754510501692,108.38666243630222,27221.922359633714,1.25e-05
1578502800000,108.38666243630222,109.32442484415424,108.6222972921071,108.97336106813069,11317.705430282387,1.25e-05
1578506400000,108.97336106813069,108.87334314135283,108.08054819546804,108.47694566841044,29979.677877972383,1.25e-05
1578510000000,108.47694566841044,110.3278268715908,109.70453795764278,110.0161824146168,16774.369742618226,1.25e-05
1578513600000,110.0161824146168,110.84655809879816,110.0046479910398,110.42560304491896,15784.818680602304,1.25e-05
1578517200000,110.42560304491896,110.57679824243608,109.2732839065518,109.92504107449396,24482.116044221377,1.25e-05
1578520800000,109.92504107449396,108.1068230677782,107.55320412095972,107.83001359436896,37072.59357961904,1.25e-05
1578524400000,107.83001359436896,106.87966068208355,106.02100264247557,106.45033166227957,22798.949803633623,1.25e-05
1578528000000,106.45033166227957,107.91973270107822,107.35046991081148,107.63510130594484,33893.9622676011,1.25e-05
1578531600000,107.63510130594484,107.93834858279992,107.2659826805912,107.60216563169556,10660.195780172491,1.25e-05
1578535200000,107.60216563169556,107.7522048588628,106.88661419500868,107.31940952693574,49898.79330958154,1.25e-05
1578538800000,107.31940952693574,109.46276541786072,108.7758914509428,109.11932843440177,24168.787211894916,1.25e-05
1578542400000,109.11932843440177,108.04757086824506,107.45282097033076,107.75019591928792,42282.70311796198,1.25e-05
1578546000000,107.75019591928792,107.3600025123975,106.92483572907926,107.14241912073838,34114.745645446776,1.25e-05
1578549600000,107.14241912073838,106.93076270923284,106.38644011225226,106.65860141074256,20551.07610449542,1.25e-05
1578553200000,106.65860141074256,107.6430046980324,106.97154903851296,107.30727686827268,51236.711315817214,1.25e-05
1578556800000,107.30727686827268,107.20182482185916,106.03604320041951,106.61893401113932,16163.32919507083,1.25e-05
1578560400000,106.61893401113932,106.25861195693936,105.71761161052493,105.98811178373214,29681.73637890408,1.25e-05
1578564000000,105.98811178373214,104.62383888779992,104.0187363072674,104.32128759753368,64305.05905888269,1.25e-05
1578567600000,104.32128759753368,105.5568583945692,104.65505124993048,105.10595482224984,10817.489036949984,1.25e-05
1578571200000,105.10595482224984,106.2149070808308,105.74083922789336,105.97787315436209,22615.90254884332,1.25e-05
1578574800000,105.97787315436209,105.78174691682064,105.2088866012627,105.49531675904169,52955.44357498804,1.25e-05
1578578400000,105.49531675904169,106.28120076353284,105.09661769101014,105.6889092272715,61990.72415377884,1.25e-05
1578582000000,105.6889092272715,104.78945459994618,103.9153175316013,104.35238606577374,10435.983182858676,1.25e-05
1578585600000,104.35238606577374,104.5220572008471,103.24188630984186,103.88197175534448,18458.744394658817,1.25e-05
1578589200000,103.88197175534448,105.66906603559484,105.01971174468363,105.34438889013924,22962.99123866474,1.25e-05
1578592800000,105.34438889013924,105.77590610822102,105.2412344668248,105.50857028752291,17189.754224015232,1.25e-05
1578596400000,105.50857028752291,108.36854468184036,107.62380739323184,107.99617603753607,13327.186880122088,1.25e-05
1578600000000,107.99617603753607,107.87339591258689,106.468218779098,107.17080734584243,34866.55316490352,1.25e-05
1578603600000,107.17080734584243,108.64981558839484,106.9823279613982,107.81607177489651,46271.13641978537,1.25e-05
1578607200000,107.81607177489651,108.0838992543879,107.17012922084642,107.62701423761716,17567.006327793373,1.25e-05
1578610800000,107.62701423761716,108.59263262503111,107.92609315945218,108.25936289224164,31767.002189183982,1.25e-05
1578614400000,108.25936289224164,108.5868601397302,107.95955721651517,108.27320867812269,36379.33878443291,1.25e-05
1578618000000,108.27320867812269,108.0730369997673,107.30460079678312,107.68881889827522,39666.31207105735,1.25e-05
1578621600000,107.68881889827522,107.00422666130724,106.5555493052318,106.77988798326952,18483.263515781706,1.25e-05
1578625200000,106.77988798326952,110.476113140319,109.7769433261261,110.12652823322256,15580.44023444452,1.25e-05
1578628800000,110.12652823322256,110.35517152087432,109.77161690649716,110.06339421368574,18775.89085584185,1.25e-05
1578632400000,110.06339421368574,108.4665642231361,107.30862703438213,107.88759562875912,52713.51399063842,1.25e-05
1578636000000,107.88759562875912,107.42673054455348,106.99635068719178,107.21154061587264,20981.312019351168,1.25e-05
1578639600000,107.21154061587264,108.41640809200022,107.5086675910138,107.962537841507,14975.480180845809,1.25e-05
1578643200000,107.962537841507,108.15176139917332,106.73933928011007,107.44555033964173,12434.665922937698,1.25e-05
1578646800000,107.44555033964173,109.34479028083597,108.53333614438424,108.9390632126101,30155.57039083888,1.25e-05
1578650400000,108.9390632126101,110.37030973274618,109.74682518245268,110.05856745759944,27360.923241181063,1.25e-05
1578654000000,110.05856745759944,110.13891866124312,109.6871089066256,109.91301378393436,14316.210311418154,1.25e-05
1578657600000,109.91301378393436,109.63649044142088,109.19769311205576,109.41709177673832,29430.020767972503,1.25e-05
1578661200000,109.41709177673832,108.58562596086654,108.10405323125936,108.34483959606295,15770.669079834755,1.25e-05
1578664800000,108.34483959606295,108.16367354779597,107.05758636283277,107.61062995531437,17484.565112540175,1.25e-05
1578668400000,107.61062995531437,106.32846517385764,105.78793556183224,106.05820036784496,19972.723927358733,1.25e-05
1578672000000,106.05820036784496,107.63545067580104,107.0940601706709,107.36475542323596,9817.578012795006,1.25e-05
1578675600000,107.36475542323596,109.64199646976134,108.57416870255008,109.1080825861557,15756.57660631211,1.25e-05
1578679200000,109.1080825861557,108.23317541163958,107.30214030592472,107.76765785878214,11225.556841053363,1.25e-05
1578682800000,107.76765785878214,106.91362897141217,106.13233684875404,106.5229829100831,24255.64846895508,1.25e-05
1578686400000,106.5229829100831,104.96838509703112,104.38482496735762,104.67660503219436,40822.27964342287,1.25e-05
1578690000000,104.67660503219436,104.06486856940433,103.32164832336493,103.69325844638462,49468.78167911086,1.25e-05
1578693600000,103.69325844638462,100.75179732058996,100.33183757203128,100.54181744631062,38554.75079578989,1.25e-05
1578697200000,100.54181744631062,99.92220565859196,98.91732601735372,99.41976583797285,42637.46744212539,1.25e-05
1578700800000,99.41976583797285,100.9648387251193,100.51055933552156,100.7376990303204,19825.025097356374,1.25e-05
1578704400000,100.7376990303204,100.6815830706339,100.13873225614697,100.41015766339044,35646.98917280945,1.25e-05
1578708000000,100.41015766339044,101.7631345609025,100.8212263722228,101.29218046656266,42795.07227515869,1.25e-05
1578711600000,101.29218046656266,101.0986343146031,100.53789289818354,100.81826360639332,8156.688269270995,1.25e-05
1578715200000,100.81826360639332,102.85333648689262,102.40582422898152,102.62958035793709,16702.652731882445,1.25e-05
1578718800000,102.62958035793709,103.2313437467264,102.47827552390372,102.85480963531506,22561.521258010744,1.25e-05
1578722400000,102.85480963531506,102.83963994161851,102.12665203476222,102.48314598819036,89034.12934165481,1.25e-05
1578726000000,102.48314598819036,105.52673613370422,104.78056009478816,105.1536481142462,27405.34113878248,1.25e-05
1578729600000,105.1536481142462,105.2907118082117,104.37723170999917,104.83397175910542,7225.877353494569,2.23075e-05
1578733200000,104.83397175910542,103.81894936914222,103.34548035414922,103.58221486164572,15045.901280025531,2.23075e-05
1578736800000,103.58221486164572,104.30486348007156,103.31979529156176,103.81232938581664,42331.94648060132,2.23075e-05
1578740400000,103.81232938581664,104.34552799167078,103.24002827802806,103.7927781348494,32005.49776265278,2.23075e-05
1578744000000,103.7927781348494,105.3786620066674,104.47424019999158,104.9264511033295,30448.983926297788,2.23075e-05
1578747600000,104.9264511033295,104.41594433208972,103.55335726825872,103.98465080017422,30816.924855200163,2.23075e-05
1578751200000,103.98465080017422,105.42557586405964,104.26597586138436,104.845775862722,38037.669405812725,2.23075e-05
1578754800000,104.845775862722,106.0230941824783,105.50654663368566,105.764820408082,12071.62616072322,2.23075e-05
1578758400000,105.764820408082,105.35233617757218,104.81168129475142,105.0820087361618,18955.17726176943,1.25e-05
1578762000000,105.0820087361618,105.67730637578236,104.87217712457948,105.27474175018092,11388.813319716037,1.25e-05
1578765600000,105.27474175018092,104.79540276072154,104.05394792477996,104.42467534275076,20842.404469135625,1.25e-05
1578769200000,104.42467534275076,107.39624809178255,106.45298803835811,106.92461806507036,6906.992650218367,1.25e-05
1578772800000,106.92461806507036,106.4353808212594,105.95582126165408,106.19560104145674,32733.577443238035,1.25e-05
1578776400000,106.19560104145674,106.04978214425032,105.42359678510658,105.73668946467843,25824.667173229685,1.25e-05
